WORD	FREQUENCY	LENGTH	UP	POSITION	PHONE	SEQ_INFO	POSITION_INFO	MONOMORPHEME
hanare	9	6	6	1	h	4.3499689390451	4.347956864223819	F
hanare	9	6	6	2	a	1.0822960945755722	2.0349258074003864	F
hanare	9	6	6	3	n	3.834509969898029	3.982338746765273	F
hanare	9	6	6	4	a	-0.0	1.9717112593564925	F
hanare	9	6	6	5	r	4.5579954531208875	2.919469369224224	F
hanare	9	6	6	6	e	-0.0	3.661541614773842	F
efu	8	3	3	1	e	7.749728104475548	7.730090928137925	F
efu	8	3	3	2	f	6.202123823830462	13.8354213078672	F
efu	8	3	3	3	u	-0.0	5.161897807653966	F
a	8	1	1	1	a	4.457655993747446	4.455721674626794	F
uciko	8	5	5	1	u	3.4316539949269904	3.43075072610793	F
uciko	8	5	5	2	c	6.557953957613848	7.965056588283794	F
uciko	8	5	5	3	i	-0.0	5.428925081918938	F
uciko	8	5	5	4	k	4.033423001537451	5.830920080124889	F
uciko	8	5	5	5	o	-0.0	4.784190510588804	F
uNto	8	4	4	1	u	3.4316539949269904	3.43075072610793	F
uNto	8	4	4	2	N	0.060377938002598726	3.3557673356962696	F
uNto	8	4	4	3	t	10.118162430063126	3.365980527809356	F
uNto	8	4	4	4	o	1.1699250014423124	2.370031929268076	F
kanE	8	4	4	1	k	3.4565156735398324	3.455595105776348	F
kanE	8	4	4	2	a	1.2938333455314377	2.0349258074003864	F
kanE	8	4	4	3	n	2.8067340074618827	3.982338746765273	F
kanE	8	4	4	4	E	6.39231742277876	10.737810675733408	F
kiciNto	8	7	6	1	k	3.4565156735398324	3.455595105776348	F
kiciNto	8	7	6	2	i	3.5199568768118716	3.4703291875207354	F
kiciNto	8	7	6	3	c	7.633721812641012	5.9783434657824275	F
kiciNto	8	7	6	4	i	-0.0	3.1713337458574298	F
kiciNto	8	7	6	5	N	0.7004397181410922	3.276200157842715	F
kiciNto	8	7	6	6	t	-0.0	7.053086923517107	F
kiciNto	8	7	6	7	o	-0.0	4.364097549131302	F
kyA	8	3	3	1	k	3.4565156735398324	3.455595105776348	F
kyA	8	3	3	2	y	5.266153418711295	6.846736621095033	F
kyA	8	3	3	3	A	5.247927513443585	8.476594333310253	F
koNnani	8	7	7	1	k	3.4565156735398324	3.455595105776348	F
koNnani	8	7	7	2	o	2.269202870366399	2.402814164062722	F
koNnani	8	7	7	3	N	1.7005923600542525	2.9691960923559484	F
koNnani	8	7	7	4	n	1.8984812401699835	5.658227127912655	F
koNnani	8	7	7	5	a	3.0223678130284544	3.0926839172177187	F
koNnani	8	7	7	6	n	2.0	7.069388735846207	F
koNnani	8	7	7	7	i	-0.0	2.787308979855846	F
sA	8	2	2	1	s	3.768315565600719	3.7671507459696736	F
sA	8	2	2	2	A	9.578844391558203	6.375989689229902	F
zuծu	8	4	4	1	z	7.414453069746266	7.3988850196625515	F
zuծu	8	4	4	2	u	2.2602815454411602	4.137584949904823	F
zuծu	8	4	4	3	ծ	4.330916878114617	5.707087041874008	F
zuծu	8	4	4	4	u	-0.0	3.155633839212135	F
soredake	8	8	7	1	s	3.768315565600719	3.7671507459696736	F
soredake	8	8	7	2	o	1.9040636285885773	2.402814164062722	F
soredake	8	8	7	3	r	1.0923251178590438	3.0920264101364268	F
soredake	8	8	7	4	e	0.01133506954305594	3.1019918050241015	F
soredake	8	8	7	5	d	1.8296535891663785	4.8179788240450865	F
soredake	8	8	7	6	a	5.361943773735242	2.0072199147597773	F
soredake	8	8	7	7	k	-0.0	4.056916039613126	F
soredake	8	8	7	8	e	-0.0	4.359895945086383	F
t@	8	2	2	1	t	4.1820435951862285	4.180461500529049	F
t@	8	2	2	2	@	5.349199426411665	5.249989256274237	F
taka	8	4	4	1	t	4.1820435951862285	4.180461500529049	F
taka	8	4	4	2	a	2.048772400735225	2.0349258074003864	F
taka	8	4	4	3	k	4.453378948515039	2.962472073139545	F
taka	8	4	4	4	a	0.8216627587414876	1.9717112593564925	F
cau	8	3	3	1	c	6.844659616629738	6.834182669007858	F
cau	8	3	3	2	a	1.6823213781139956	2.0349258074003864	F
cau	8	3	3	3	u	5.4387918525782615	5.161897807653966	F
yA	8	2	2	1	y	5.005455828532795	5.002586468943823	F
yA	8	2	2	2	A	8.929628283024563	6.375989689229902	F
yar0	8	4	4	1	y	5.005455828532795	5.002586468943823	F
yar0	8	4	4	2	a	2.300957786282818	2.0349258074003864	F
yar0	8	4	4	3	r	2.6599245584023783	3.0920264101364268	F
yar0	8	4	4	4	0	4.05528243550119	4.9988427286560535	F
