kekeme	138	Adj		2	9.82444434519568	1	5.57594910314632
biletCi	41	Noun		1	6.07764224334903	0	0
gUlle	770	Noun		11	49.7287387509097	5	27.1001335329753
iCir	633	Verb		4	27.3058641839451	1	10.3086192717431
kOy	44485	Noun		8	61.3867167793604	6	37.7829964920836
renan	113	Noun		5	24.8869279279486	5	24.8869279279486
elan	101	Adv		9	66.6156726615261	0	0
bl.	10	Noun		125	905.973615314336	101	657.79701195018
bahCeli	17177	Noun		1	4.97673374242057	1	4.97673374242057
okSu	156	Verb		3	24.6210318763794	2	18.8495907532493
baSat	144	Adj		10	49.813975152925	1	3.13549421592915
dUrnev	4	Noun		0	0	0	0
evliG	8	Adj		4	23.2692237441172	2	11.898473539238
sumru	196	Noun		2	10.4420839732475	1	5.72358510195238
retl	16	Noun		6	36.8656384316385	5	27.0502719624976
nebbaS	10	Noun		0	0	0	0
boSla	88	Verb		6	30.8004734247179	6	30.8004734247179
Camana	10	Noun		4	13.5317607440401	4	13.5317607440401
zIhlI	3	Adj		3	15.0857642396432	2	9.83798857030343
eGridir	40	Noun		0	0	0	0
lewisi	63	Noun		4	18.379998739633	4	18.379998739633
dulluG	3	Noun		4	9.44145209293957	4	9.44145209293957
tahsin	2174	Noun		5	34.322439278881	5	34.322439278881
seymen	364	Noun		7	35.4916601639797	7	35.4825634670057
oranlI	1238	Noun		4	28.8407277712968	3	16.0165608080735
pelUS	8	Noun		1	1.94591014905531	1	1.94591014905531
teskin	267	Noun		7	43.7988622881169	7	32.2407835053277
takti	36	Noun		6	46.628683783995	6	46.628683783995
kanIk	79	Adj		18	101.734972810878	4	20.2611563031779
hamal	334	Noun		12	61.1718355075109	9	50.7241649275547
kental	13	Noun		0	0	0	0
hacimli	535	Adj		1	4.43081679884331	1	4.43081679884331
facialI	3	Adj		0	0	0	0
kalkan	6213	Noun		6	41.7542185300726	5	30.5022990561475
kayISCI	4	Adj		1	5.47646355193151	0	0
miktar	36493	Noun		0	0	0	0
ziftle	6	Verb		1	4.14313472639153	1	4.14313472639153
dudayev	74	Noun		0	0	0	0
Cekinti	13	Noun		0	0	0	0
aysIz	8	Adj		4	14.4740662937546	2	6.89972310728487
toryum	130	Noun		2	6.15060276844628	2	6.15060276844628
Cevrile	4	Verb		3	22.8251701176271	2	15.8820476948077
mUnzevi	62	Noun		0	0	0	0
beyhude	283	Adv		0	0	0	0
yelboGa	4	Noun		0	0	0	0
balbal	25	Noun		1	5.68697535633982	1	5.68697535633982
tIrIs	54	Noun		3	9.37347910935336	2	5.52942908751142
falso	102	Noun		0	0	0	0
incil	881	Noun		9	48.0093311245673	8	37.3654361179395
aktarma	5	Verb		0	0	0	0
amipli	13	Adj		0	0	0	0
estetik	4396	Noun		1	6.83733281468559	1	6.83733281468559
CaGan	1059	Noun		14	73.8416940035623	14	73.8416940035623
nurfer	10	Noun		1	2.19722457733622	1	2.19722457733622
bUtUnlU	12	Verb		1	5.23644196282995	1	5.23644196282995
bursa	19846	Noun		3	24.9221981456171	3	24.8421554379436
kemikli	95	Adj		2	6.88755257166462	2	6.88755257166462
Cift	22138	Noun		4	23.832265943956	4	15.3286666186738
yonca	600	Noun		5	29.4983473110325	4	21.4174908913915
saflIk	20	Adj		4	28.5136330430641	1	5.34710753071747
OlCUmle	114	Verb		1	2.30258509299405	1	1.38629436111989
yakin	85	Noun		4	34.1035160120608	4	28.9423068006292
aySIn	11	Noun		11	57.3141880494316	9	47.3584133722639
kahir	24	Adj		15	85.1628094695912	4	14.2471345202782
konc	2	Noun		7	48.5229619126434	6	38.0928058792404
gUrCayI	8	Noun		2	7.20340552108309	2	7.20340552108309
satI	151	Adj		21	164.020438877191	1	9.17076759685636
iki	7	Noun		15	98.3744232369568	13	70.3643504164619
aGaCla	33	Verb		3	21.046326250084	2	16.503031467814
dokuzar	427	Adj		0	0	0	0
mobilet	20	Noun		0	0	0	0
bach	1043	Noun		3	17.9820885686607	3	17.9820885686607
sahabi	6	Noun		1	4.4188406077966	1	4.4188406077966
gUdUk	281	Adj		6	29.7453696529681	0	0
nesini	64	Noun		5	18.3809101964679	5	18.3809101964679
kuman	12	Noun		14	93.9027255130271	13	88.2291180338316
yazIn	1237	Noun		16	129.273953346573	14	101.195570924116
aCIn	858	Verb		21	163.639621597729	9	72.392280786499
keke	43	Adj		17	88.5419267162252	4	10.7234435799598
UCUk	3	Noun		5	33.5937967003927	3	9.74349484122524
afak	13	Noun		13	70.6853391226882	9	48.161197468713
yakamoz	53	Noun		0	0	0	0
plancI	354	Noun		1	9.09571484613488	0	0
tuval	1038	Noun		3	14.7582578092447	3	14.7582578092447
tIkIrtI	59	Noun		3	7.08002649992259	2	5.98141421125448
dandiG	3	Adj		1	5.39362754635236	1	5.39362754635236
kereste	318	Noun		0	0	0	0
kIlCIG	36	Noun		2	11.9737117446664	2	11.9737117446664
sIra	186268	Adj		25	146.720730642652	2	9.30091207016057
krom	535	Noun		7	36.061276623074	5	26.9568524766894
gIk	291	Noun		10	76.4197427741587	5	31.7729000079461
dirimli	5	Adj		1	1.09861228866811	0	0
asyalI	16	Noun		2	7.83913164827433	1	1.09861228866811
rahSan	2856	Noun		2	9.89721793952253	2	4.60517018598809
tatmin	6828	Noun		2	17.553355637044	2	17.553355637044
sUtlUk	3	Noun		2	10.7387851252008	2	10.7387851252008
tekrar	39954	Adv		1	4.66343909411207	0	0
dahla	3	Noun		8	45.7304185710084	2	11.9532170302304
alm.	29	Noun		54	360.581787724078	44	295.835494200756
bini	33	Verb		13	90.9804727542586	3	18.4404704299883
sitem	2615	Noun		3	28.7789362342475	3	28.7789362342475
CarpIS	4854	Verb		6	32.2169972231337	3	12.8084194617636
diz	3836	Verb		22	169.949723437349	10	67.8302729668674
zanI	22	Noun		12	72.415435327749	12	59.4614217014295
CUk	12	Noun		11	80.4070110126537	8	42.8660134661121
zaman	310655	Noun		8	42.397892791346	8	35.1931691458642
canbey	15	Noun		3	7.20340552108309	3	7.20340552108309
affet	2811	Verb		6	44.9680901774369	2	13.7388281979929
dizi	141	Verb		11	70.7555017379575	3	18.4716199116445
bozma	111	Verb		3	9.77792432956078	1	1.94591014905531
leesi	3	Noun		0	0	0	0
suzi	32	Noun		4	22.9467437205519	3	14.8069607090279
maroken	12	Noun		0	0	0	0
evlen	6821	Verb		6	26.8525600721324	2	9.59926951144425
dubleks	207	Adj		0	0	0	0
gayur	2	Adj		3	12.7306828242668	0	0
sIdar	4	Noun		1	3.3322045101752	1	3.3322045101752
soma	319	Noun		16	88.2398217900581	16	83.7144165725389
SUkred	347	Verb		1	5.59842195899838	1	5.59842195899838
CeSitle	393	Verb		2	18.0945284094884	1	7.37525577800975
kOrfez	12414	Noun		0	0	0	0
fiSekli	25	Adj		1	4.56434819146784	0	0
diG	40	Noun		19	134.769515978582	12	84.4222064845498
bulaSIG	28	Adj		1	6.75576892198425	1	6.75576892198425
gOkCem	4	Noun		5	34.2160822390522	5	34.2160822390522
atadan	57	Noun		5	28.6374904832018	5	28.6358936764753
topla	26133	Verb		10	67.9213118964929	6	38.1590271659222
darbed	2	Verb		2	11.1308447970948	1	1.38629436111989
yUkUm	252	Noun		3	21.5198769463299	3	20.807956651262
almanya	64003	Noun		2	15.4179552749074	2	15.4179552749074
yUmni	3	Noun		0	0	0	0
atIcI	373	Noun		10	54.0201635077143	7	34.7813175389684
gUCalp	2	Noun		1	3.40119738166216	1	3.40119738166216
boGmak	6	Verb		0	0	0	0
bakalit	5	Noun		0	0	0	0
malt	120	Noun		11	85.7128180418359	9	66.8629493806257
karSIki	24	Noun		0	0	0	0
dUk	199	Noun		15	105.736133883524	11	66.3942018802645
ilgar	5	Noun		2	8.43814998407579	2	8.43814998407579
alarga	20	Noun		0	0	0	0
CIma	2	Noun		5	32.820727774662	5	32.8053081982358
eymen	160	Noun		5	34.9205240017682	5	34.6913102706502
etil	142	Noun		11	63.1403294902822	8	45.7538211640637
OrgU	1834	Adj		9	58.1705434383026	2	15.0016024473215
asrilik	7	Noun		1	2.89037175789616	1	2.89037175789616
yakasIz	15	Adj		1	3.17805383034795	1	3.17805383034795
sabahlI	38	Verb		2	9.80609520652748	1	5.52942908751142
Onsezi	74	Noun		0	0	0	0
dublin	643	Noun		0	0	0	0
geber	138	Verb		6	34.0867092996351	1	8.37839078853578
vuru	69	Noun		11	76.6258418756055	7	52.5813431129731
yaGar	234	Noun		9	63.6242768820305	7	44.1149165769525
sudan	3380	Adj		4	17.4673110038368	0	0
parIldI	30	Verb		3	11.5759002641316	2	6.21460809842219
yakinen	78	Adv		0	0	0	0
nisa	251	Noun		9	55.1716018743037	9	55.1716018743037
ati	82	Noun		25	165.764902470779	19	125.319739103287
bulamaC	85	Adj		2	9.80145482697098	1	3.73766961828337
dekovil	4	Noun		0	0	0	0
sOylem	5	Verb		4	35.2928786818612	3	29.4934916734885
vurmalI	32	Verb		0	0	0	0
deneyli	16	Adj		3	13.6094453381848	0	0
troy	740	Noun		2	10.7859319036265	2	10.7859319036265
Ordek	778	Noun		5	26.872247996698	5	20.9922923041906
kapama	29	Verb		3	22.9277749328574	3	9.03240916348352
tonton	98	Noun		1	1.09861228866811	1	1.09861228866811
uCkun	38	Noun		3	13.9730953345258	3	13.9730953345258
pacersI	146	Noun		3	11.6477360390931	3	11.6477360390931
Secaat	41	Noun		2	7.40245152081824	2	7.40245152081824
varaklI	33	Adj		4	8.82834762005316	1	4.51085950651685
Uds	76	Noun		3	23.7275839643434	3	23.7275839643434
SapSal	41	Adj		0	0	0	0
yaran	50	Noun		26	180.192825549632	17	95.6691022381359
Irga	4	Verb		5	18.9490089401505	4	13.0921103342333
oynayIS	35	Noun		2	4.43081679884331	2	4.43081679884331
hIzlan	12292	Noun		2	15.7322524185176	0	0
akyurt	111	Noun		1	5.07517381523383	1	5.07517381523383
yorkuna	8	Noun		1	1.09861228866811	1	1.09861228866811
Ov	4216	Verb		20	149.436680607565	8	61.1408924374039
kOtUlUk	2285	Noun		2	10.4410914173347	1	6.91473089271856
yardIm	72736	Noun		2	10.6704658812233	1	9.57185359255516
borCka	99	Noun		0	0	0	0
zemmed	4	Verb		1	1.09861228866811	1	1.09861228866811
boykot	2765	Noun		0	0	0	0
sedef	797	Noun		3	23.1548189894803	3	23.1548189894803
bedri	1334	Noun		6	25.9007399627457	3	9.3410176956178
denetim	32752	Noun		1	9.3789010135201	1	9.3789010135201
yinele	5170	Verb		1	5.75574221358691	1	5.75574221358691
kamet	9	Noun		8	47.8589852040312	7	41.2335928360232
feridun	1706	Noun		0	0	0	0
revan	169	Noun		7	31.7710509310681	6	25.5172221194926
iyonik	12	Adj		2	11.7214993929082	2	11.7214993929082
varlIk	11913	Noun		6	30.0726421871887	5	26.9814857412398
baliCle	32	Noun		3	8.85651849701986	3	8.85651849701986
diret	757	Verb		9	64.2987014080842	2	14.9888214538507
palmiye	981	Noun		0	0	0	0
robert	6984	Noun		2	14.4113183011688	2	14.4113183011688
ruhSen	3	Noun		2	12.2092675364267	1	6.7286286130847
domur	9	Noun		7	43.6937500700525	3	18.640511967561
parkur	1586	Noun		0	0	0	0
taksit	9493	Noun		4	30.4881506195148	4	30.4881506195148
dercet	4	Verb		1	1.6094379124341	1	1.6094379124341
hainlik	212	Noun		2	9.91995127856679	2	9.91995127856679
gIcIrtI	52	Noun		1	2.30258509299405	0	0
houston	1745	Noun		0	0	0	0
kahta	226	Noun		3	19.3048615871293	1	5.56068163101553
sek	472	Adj		32	263.428451550433	6	32.6102676532141
kitap	53201	Noun		5	31.1644222534549	4	26.4022483186572
dUndar	2362	Noun		1	7.49052940206071	1	7.46164039220858
yiGit	5566	Noun		2	7.62657020629066	2	7.62657020629066
Ciler	66	Noun		9	56.5943769576632	9	56.3065761274178
testere	275	Noun		2	6.4831073514572	2	6.4831073514572
dOSeme	677	Noun		0	0	0	0
aktarIS	13	Noun		1	7.46221493976819	1	7.46221493976819
tutukla	22173	Verb		1	9.46008690508493	1	3.89182029811063
engelli	28	Noun		1	10.1333286252981	0	0
aGasInI	2	Noun		2	3.04452243772342	2	3.04452243772342
dOkUmle	4	Verb		1	4.06044301054642	0	0
elver	45	Noun		2	12.5760349205957	1	7.93164402145431
yayIn	22302	Verb		17	134.568577787232	3	20.8044900528257
dalgIC	888	Noun		3	10.8098087533728	3	8.17075142375753
tanses	6	Noun		3	8.89836560695536	3	8.89836560695536
ulufe	117	Noun		1	1.94591014905531	1	1.94591014905531
ISItan	12	Verb		2	3.40119738166216	1	1.79175946922805
apalak	33	Adj		1	4.92725368515721	1	4.92725368515721
dikmen	4	Verb		4	21.3506145029103	2	6.26339826259162
kuklacI	56	Noun		0	0	0	0
riyaset	46	Noun		1	10.9611910373606	1	10.9611910373606
tOzUm	75	Noun		2	15.3479551087399	2	15.2975877144609
dalgIn	2	Adj		8	38.2759797623262	2	12.009637965473
tansu	5648	Noun		5	25.0337110557412	5	25.0337110557412
donuk	476	Adj		3	24.0378997964722	0	0
kemerle	36	Verb		2	8.25945819533241	0	0
pavurya	19	Noun		0	0	0	0
baSak	1985	Noun		12	55.0934603114119	11	48.4925029327442
hUsam	114	Noun		0	0	0	0
bey	31065	Noun		22	162.524797352435	18	123.513298072988
beSinci	38371	Adj		0	0	0	0
ciltlik	388	Noun		1	4.46590811865458	0	0
CatkI	5	Noun		7	39.990719881982	6	35.4885597551463
toz	4438	Adj		18	132.975103679736	6	45.9750204715703
kUpeli	193	Adj		1	4.18965474202643	1	4.18965474202643
infazcI	51	Noun		0	0	0	0
gOkCer	389	Noun		9	45.9507733834301	9	45.916906627071
sadriye	3	Noun		3	14.6160186520514	3	14.6160186520514
hepSen	9	Noun		1	6.16961073249146	0	0
eksiz	4	Adj		11	58.5537097617689	9	49.1796218984461
akson	7	Noun		5	24.2021065824651	5	24.2021065824651
kepeG	54	Noun		4	23.0910986792038	4	23.0910986792038
button	748	Noun		3	15.2290335814728	3	15.2290335814728
erengUl	74	Noun		2	5.79909265446053	2	5.79909265446053
boy	20300	Noun		23	175.479608333784	16	98.3892609600857
ihtiyar	1494	Adj		3	27.2652900157759	0	0
dOpiyes	40	Noun		0	0	0	0
teSkil	5860	Noun		4	14.9010132906787	4	14.9010132906787
mario	1065	Noun		5	31.8300779922933	4	28.8343457187393
Serefli	700	Adj		0	0	0	0
lUtfa	2	Noun		3	20.5037035701705	3	20.5037035701705
kUlhani	2	Noun		1	3.17805383034795	1	3.17805383034795
kutlu	9	Adj		13	67.0964711558781	7	30.4022013086562
polonya	8545	Noun		1	6.00141487796115	1	6.00141487796115
amaClI	9871	Adj		3	17.8774608457905	2	8.25686684897431
kamping	36	Noun		1	6.29341927884648	1	6.29341927884648
genCsoy	12	Noun		0	0	0	0
lenf	427	Noun		2	8.99367578675968	2	8.99367578675968
eSliG	7012	Noun		7	35.0595201843621	5	27.8190803206692
gUcU	30876	Noun		7	50.5401748807036	6	42.2450564069087
sitti	53	Noun		0	0	0	0
yamuk	219	Adj		6	26.9912242735501	2	6.60258789218934
itiyat	12	Noun		4	17.574603338507	4	17.574603338507
enfal	40	Noun		1	6.06610809010375	1	6.06610809010375
muSamba	61	Noun		0	0	0	0
sungu	31	Noun		3	18.0023277020574	3	14.1132226610634
kumkapI	399	Noun		0	0	0	0
mazbut	167	Adj		1	1.94591014905531	0	0
tezad	4	Noun		3	9.77315105080812	3	9.77315105080812
kUkre	301	Verb		3	14.0023684765594	2	10.6447341825866
vardiya	790	Noun		0	0	0	0
yanlI	9022	Adj		17	127.962544357238	8	60.6663818162878
kotan	105	Noun		12	74.3982166524236	10	62.5560222639631
kuday	167	Noun		2	9.97208034400174	2	9.97208034400174
acemi	46	Noun		4	15.6422027137324	4	13.5219391775323
fanya	4	Noun		3	10.5045194441883	3	10.5045194441883
oyna	158800	Verb		11	77.4638403738301	5	43.4786767099558
konvoy	3843	Noun		0	0	0	0
omur	402	Noun		12	78.2642668793837	7	52.7046430600336
mUhUrlU	14	Verb		1	5.74300318780948	1	5.74300318780948
kerpiC	276	Adj		0	0	0	0
benan	24	Noun		10	43.4045685922523	10	43.4045685922523
kIrgIz	637	Noun		2	11.8273565707146	1	4.98360662170834
west	1177	Noun		5	31.9803170220899	3	24.6920726210697
mobil	5381	Adj		0	0	0	0
isimliG	10	Noun		2	12.8744352092675	1	3.46573590279973
atasU	128	Noun		0	0	0	0
masI	3	Noun		10	53.3327034979603	9	51.135478920624
kOSe	22968	Noun		7	44.7421149877277	6	37.0874466026638
bIngIl	2	Adj		2	6.47850964220857	0	0
ortakCI	11	Noun		2	5.90263333340137	2	5.90263333340137
bill	5712	Noun		10	85.5599094631786	7	50.1810016783405
apatit	3	Noun		0	0	0	0
tokat	5635	Noun		6	26.0702861495748	6	26.0702861495748
Unle	31	Verb		9	54.8316404314765	6	37.3069192553317
kora.	5	Noun		106	558.033973396334	93	461.220026773014
eritme	355	Noun		0	0	0	0
bizmut	14	Noun		0	0	0	0
usluluk	2	Noun		0	0	0	0
sOrfCU	158	Noun		0	0	0	0
cidar	89	Noun		4	16.6953874367678	4	16.6953874367678
giyimli	8	Noun		0	0	0	0
makyOz	76	Noun		1	1.6094379124341	1	1.6094379124341
fitil	540	Noun		4	15.4178320083433	4	15.4178320083433
tekUlU	4	Noun		3	6.10924758276437	3	6.10924758276437
selis	31	Adj		9	39.0878537623199	1	1.94591014905531
idamlIk	65	Adj		3	12.5944322857354	1	1.79175946922805
kasIr	114	Noun		17	112.940442998958	12	71.2803480523478
suphi	441	Noun		2	7.87092959675514	2	7.87092959675514
sapa	192	Adj		28	174.259316708858	4	9.46265430059017
indi	7	Noun		8	47.4377160462246	6	32.3656819118322
yinanC	45	Noun		1	9.21044036697652	1	9.21044036697652
aytaC	1800	Noun		9	31.4058815384935	9	31.4058815384935
kopal	16	Noun		8	40.0790546820175	7	26.2184436951003
yadigar	233	Noun		0	0	0	0
iSkence	17269	Noun		0	0	0	0
vatoz	10	Noun		0	0	0	0
takIl	14416	Verb		9	62.6848855530857	4	19.4772175653314
hUkUm	16788	Noun		3	17.83169485627	3	17.83169485627
OlCUmlU	6	Noun		3	18.2782720645569	0	0
sUrU	1073	Noun		17	106.914589746468	7	40.881851764345
celeb	8	Noun		2	9.06334734823552	2	9.06334734823552
SeSbeS	10	Noun		0	0	0	0
erbekCi	2	Noun		0	0	0	0
nermin	634	Noun		5	19.4371958158878	5	19.4371958158878
UstUn	28195	Noun		2	15.478166531234	0	0
ilteriS	12	Noun		0	0	0	0
erbaGcI	13	Noun		0	0	0	0
kOtUlU	33	Verb		3	21.1277973634028	1	6.45047042214418
kInay	568	Noun		3	20.4034442347186	2	9.35392110045371
kuvve	51	Noun		1	10.4281569081228	1	10.4281569081228
bandak	2	Noun		3	16.9613674174955	3	16.9613674174955
kadInsI	287	Adj		1	5.37063802812766	1	5.37063802812766
mahrec	9	Noun		2	10.9442588415144	1	4.88280192258637
affolun	2	Verb		0	0	0	0
art	21515	Adj		34	247.847805355848	6	45.6477446466544
yelin	17	Noun		11	78.376120158054	8	55.9237884682397
OlCekli	2622	Noun		1	2.70805020110221	0	0
armani	420	Noun		3	14.0894354326312	3	14.0894354326312
vasati	16	Adj		1	7.58018941794454	0	0
ebat	424	Noun		9	44.0155496059194	8	37.1000893924497
seven	6690	Noun		17	92.2078087359419	16	81.6549993865365
mUhlet	101	Noun		0	0	0	0
CaGnak	3	Noun		2	8.15822991695949	2	8.15822991695949
kaClIk	13	Adj		7	24.2959031850618	3	5.62040086571715
kaSmir	135	Adj		2	8.76295892076673	0	0
alCaG	23	Adj		2	13.5042896071148	1	7.24279792279376
muteber	9	Noun		0	0	0	0
mevut	8	Adj		5	27.029163165981	1	9.72244517724055
amme	526	Noun		2	8.3039999709552	2	8.28903709827848
felek	512	Noun		10	49.5028247352398	10	49.5028247352398
mUemmen	3	Adj		0	0	0	0
iStigal	435	Noun		0	0	0	0
boztepe	162	Noun		0	0	0	0
sabar	7	Noun		15	84.0219926494854	11	61.1228968249929
Seyhmus	317	Noun		0	0	0	0
diploma	3497	Noun		0	0	0	0
sarIyer	2494	Noun		1	3.2188758248682	1	3.2188758248682
OzelCi	8	Noun		0	0	0	0
Savk	16	Noun		5	23.8061281714468	4	21.2411788139853
sabr	1802	Noun		12	62.8217865387157	10	48.9213879230762
benzer	14	Verb		7	48.8040100713634	3	23.225581164708
pus	150	Noun		15	100.199862114959	9	55.0251106642742
karakul	796	Noun		3	18.5111938452428	3	18.5111938452428
kakalI	4	Verb		11	57.2398628634228	4	20.1674442558958
uClara	2	Noun		1	1.09861228866811	1	1.09861228866811
Sakuli	5	Adj		1	1.79175946922805	0	0
onunki	278	Adj		0	0	0	0
sabIrlI	74	Noun		1	6.84374994900622	0	0
nUmayiS	88	Noun		0	0	0	0
alUvyon	77	Noun		0	0	0	0
tunik	72	Noun		2	5.85220247977447	2	5.85220247977447
nakiye	49	Noun		7	37.6029055148967	7	37.6029055148967
grant	934	Noun		3	22.875924263594	3	22.875924263594
hadd	2967	Noun		10	42.5312623277388	9	39.6180062760091
kOrel	376	Verb		4	12.0610006296361	0	0
biretle	6	Noun		1	2.19722457733622	1	2.19722457733622
besim	444	Noun		11	59.6006612990508	10	55.5576100312163
OzCift	5	Noun		0	0	0	0
alaSIm	249	Noun		1	9.31118068690225	1	9.31118068690225
cevaben	340	Adv		0	0	0	0
bunsuz	10	Adv		0	0	0	0
nurdane	18	Noun		2	7.2848209125686	2	7.2848209125686
kasIG	768	Noun		11	63.8330332379466	8	46.2712561215134
viraj	2138	Noun		2	11.8419198117355	1	7.33106030521863
incelik	1329	Noun		3	21.4055595410399	3	16.9713471531955
karSIla	28456	Verb		1	8.26873183211774	1	8.26873183211774
yarImla	5	Verb		3	18.8484756754617	2	13.5235928612408
aGlI	1540	Verb		19	129.506511451466	12	66.533985116746
ortaC	892	Noun		8	59.3173711499127	6	38.0135673373422
Ivandan	2	Noun		1	1.09861228866811	1	1.09861228866811
riyakar	27	Adj		0	0	0	0
SIray	2	Noun		4	14.3901714556475	4	14.3901714556475
muradla	5	Noun		2	4.88280192258637	2	4.88280192258637
stoklu	24	Verb		3	13.5273163543957	1	5.67332326717149
siren	627	Noun		7	43.8261219900507	7	39.5139052608792
les	831	Noun		17	111.429481204897	15	92.9325234391387
